"rt"	"trial_type"	"trial_index"	"trial_index_global"	"time_elapsed"	"subject"	"condition"	"problems"	"workerId"	"moveNum"	"src"	"category"	"imageName"	"init_locationsX"	"init_locationsY"	"movesX"	"movesY"	"dropTime"	"dropCorrect"	"dropPosition"	"final_locationsX"	"final_locationsY"	"problem_type"	"responseL"	"responseR"
16961	"survey-text-leftRight"	0	7	175377	"p683644"	"passive"	"pbp11b"	"AO9GF4NZ94EQI"	NA	""	""	""	NA	NA	NA	NA	NA	NA	""	NA	NA	""	"seemed to fall left"	"seemed to go right"
54794	"active-sort"	0	1	108975	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	1	"lib/images/pbp34/problem/pbp34_3-3.jpg"	"right"	"pbp34_3-3.jpg"	755	455	942	455	12755	1	"right"	942	455	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108980	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	2	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	645	345	1082	466	14336	0	"right"	237	241	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108980	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	3	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	645	345	237	241	17261	1	"left"	237	241	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108980	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	4	"lib/images/pbp34/problem/pbp34_2-2.jpg"	"left"	"pbp34_2-2.jpg"	425	235	1076	480	18974	0	"right"	125	241	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108980	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	5	"lib/images/pbp34/problem/pbp34_2-2.jpg"	"left"	"pbp34_2-2.jpg"	425	235	125	241	20489	1	"left"	125	241	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108980	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	6	"lib/images/pbp34/problem/pbp34_2-3.jpg"	"right"	"pbp34_2-3.jpg"	535	235	1054	455	22855	1	"right"	1054	455	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108981	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	7	"lib/images/pbp34/problem/pbp34_3-1.jpg"	"left"	"pbp34_3-1.jpg"	645	235	950	249	25162	0	"right"	125	348	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108981	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	8	"lib/images/pbp34/problem/pbp34_3-1.jpg"	"left"	"pbp34_3-1.jpg"	645	235	125	348	26694	1	"left"	125	348	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108981	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	9	"lib/images/pbp34/problem/pbp34_3-4.jpg"	"right"	"pbp34_3-4.jpg"	535	345	942	241	27909	1	"right"	942	241	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108981	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	10	"lib/images/pbp34/problem/pbp34_1-1.jpg"	"left"	"pbp34_1-1.jpg"	425	345	237	348	36169	1	"left"	237	348	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108981	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	11	"lib/images/pbp34/problem/pbp34_1-3.jpg"	"right"	"pbp34_1-3.jpg"	755	235	1054	348	37529	1	"right"	1054	348	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108981	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	12	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	755	345	255	440	39408	0	"left"	942	348	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108982	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	13	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	755	345	942	348	40955	1	"right"	942	348	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108982	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	14	"lib/images/pbp34/problem/pbp34_2-1.jpg"	"left"	"pbp34_2-1.jpg"	645	455	237	455	42066	1	"left"	237	455	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108982	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	15	"lib/images/pbp34/problem/pbp34_1-4.jpg"	"right"	"pbp34_1-4.jpg"	425	455	129	442	46135	0	"left"	1054	241	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108982	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	16	"lib/images/pbp34/problem/pbp34_1-2.jpg"	"left"	"pbp34_1-2.jpg"	535	455	125	455	47417	1	"left"	125	455	"pbp34"	"they are all close together"	"they are all farther apart"
54794	"active-sort"	0	1	108982	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	17	"lib/images/pbp34/problem/pbp34_1-4.jpg"	"right"	"pbp34_1-4.jpg"	425	455	1054	241	51786	1	"right"	1054	241	"pbp34"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164481	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	1	"lib/images/pbp11b/problem/pbp11b_3-4.jpg"	"right"	"pbp11b_3-4.jpg"	425	235	208	236	2190	0	"left"	942	241	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164482	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	2	"lib/images/pbp11b/problem/pbp11b_3-4.jpg"	"right"	"pbp11b_3-4.jpg"	425	235	942	241	3688	1	"right"	942	241	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164482	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	3	"lib/images/pbp11b/problem/pbp11b_3-3.jpg"	"right"	"pbp11b_3-3.jpg"	645	235	132	243	11053	0	"left"	1054	241	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164482	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	4	"lib/images/pbp11b/problem/pbp11b_3-1.jpg"	"left"	"pbp11b_3-1.jpg"	425	345	125	241	13393	1	"left"	125	241	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164483	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	5	"lib/images/pbp11b/problem/pbp11b_3-2.jpg"	"left"	"pbp11b_3-2.jpg"	425	455	237	241	14655	1	"left"	237	241	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164483	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	6	"lib/images/pbp11b/problem/pbp11b_3-3.jpg"	"right"	"pbp11b_3-3.jpg"	645	235	1054	241	17591	1	"right"	1054	241	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164483	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	7	"lib/images/pbp11b/problem/pbp11b_1-2.jpg"	"left"	"pbp11b_1-2.jpg"	645	345	125	348	20278	1	"left"	125	348	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164483	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	8	"lib/images/pbp11b/problem/pbp11b_1-1.jpg"	"left"	"pbp11b_1-1.jpg"	535	455	237	348	21474	1	"left"	237	348	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164483	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	9	"lib/images/pbp11b/problem/pbp11b_2-2.jpg"	"left"	"pbp11b_2-2.jpg"	645	455	125	455	23478	1	"left"	125	455	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164483	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	10	"lib/images/pbp11b/problem/pbp11b_1-4.jpg"	"right"	"pbp11b_1-4.jpg"	755	455	221	442	24900	0	"left"	1054	455	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164484	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	11	"lib/images/pbp11b/problem/pbp11b_2-1.jpg"	"left"	"pbp11b_2-1.jpg"	755	235	901	318	26606	0	"right"	237	455	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164484	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	12	"lib/images/pbp11b/problem/pbp11b_2-1.jpg"	"left"	"pbp11b_2-1.jpg"	755	235	237	455	28257	1	"left"	237	455	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164484	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	13	"lib/images/pbp11b/problem/pbp11b_1-3.jpg"	"right"	"pbp11b_1-3.jpg"	535	235	942	348	29290	1	"right"	942	348	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164484	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	14	"lib/images/pbp11b/problem/pbp11b_2-4.jpg"	"right"	"pbp11b_2-4.jpg"	755	345	1054	348	31334	1	"right"	1054	348	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164484	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	15	"lib/images/pbp11b/problem/pbp11b_2-3.jpg"	"right"	"pbp11b_2-3.jpg"	535	345	942	455	32647	1	"right"	942	455	"pbp11b"	"they are all close together"	"they are all farther apart"
36444	"active-sort"	0	3	164485	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	16	"lib/images/pbp11b/problem/pbp11b_1-4.jpg"	"right"	"pbp11b_1-4.jpg"	755	455	1054	455	33439	1	"right"	1054	455	"pbp11b"	"they are all close together"	"they are all farther apart"
33316	"test-sort"	0	6	211272	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	1	"lib/images/pbp11b/test/pbp11b_4-1.jpg"	"left"	"pbp11b_4-1.jpg"	590	306	191.5	556	7399	1	"left"	191.5	556	"pbp11b"	"they are all close together"	"they are all farther apart"
33316	"test-sort"	0	6	211272	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	2	"lib/images/pbp11b/test/pbp11b_4-2.jpg"	"left"	"pbp11b_4-2.jpg"	590	306	191.5	556	11629	1	"left"	191.5	556	"pbp11b"	"they are all close together"	"they are all farther apart"
33316	"test-sort"	0	6	211272	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	3	"lib/images/pbp11b/test/pbp11b_5-4.jpg"	"right"	"pbp11b_5-4.jpg"	590	306	988.5	556	13877	1	"right"	988.5	556	"pbp11b"	"they are all close together"	"they are all farther apart"
33316	"test-sort"	0	6	211272	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	4	"lib/images/pbp11b/test/pbp11b_5-2.jpg"	"left"	"pbp11b_5-2.jpg"	590	306	191.5	556	15774	1	"left"	191.5	556	"pbp11b"	"they are all close together"	"they are all farther apart"
33316	"test-sort"	0	6	211273	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	5	"lib/images/pbp11b/test/pbp11b_5-3.jpg"	"right"	"pbp11b_5-3.jpg"	590	306	988.5	556	23389	1	"right"	988.5	556	"pbp11b"	"they are all close together"	"they are all farther apart"
33316	"test-sort"	0	6	211273	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	6	"lib/images/pbp11b/test/pbp11b_4-4.jpg"	"right"	"pbp11b_4-4.jpg"	590	306	988.5	556	25397	1	"right"	988.5	556	"pbp11b"	"they are all close together"	"they are all farther apart"
33316	"test-sort"	0	6	211273	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	7	"lib/images/pbp11b/test/pbp11b_4-3.jpg"	"right"	"pbp11b_4-3.jpg"	590	306	988.5	556	27373	1	"right"	988.5	556	"pbp11b"	"they are all close together"	"they are all farther apart"
33316	"test-sort"	0	6	211274	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	8	"lib/images/pbp11b/test/pbp11b_5-1.jpg"	"left"	"pbp11b_5-1.jpg"	590	306	191.5	556	29285	1	"left"	191.5	556	"pbp11b"	"they are all close together"	"they are all farther apart"
21894	"survey-text-leftRight"	0	7	236191	"p684834"	"active"	"pbp11b"	"A2P53S6010KQBL"	NA	""	""	""	NA	NA	NA	NA	NA	NA	""	NA	NA	""	"they are all close together"	"they are all farther apart"
64128	"passive-sort"	0	1	214429	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	1	"lib/images/pbp34/problem/pbp34_1-4.jpg"	"right"	"pbp34_1-4.jpg"	425	235	942	241	15957	1	"right"	942	241	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	2	"lib/images/pbp34/problem/pbp34_1-3.jpg"	"right"	"pbp34_1-3.jpg"	645	235	1054	241	22066	1	"right"	1054	241	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	3	"lib/images/pbp34/problem/pbp34_3-3.jpg"	"right"	"pbp34_3-3.jpg"	645	345	228	325	27066	0	"left"	942	348	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	4	"lib/images/pbp34/problem/pbp34_3-3.jpg"	"right"	"pbp34_3-3.jpg"	645	345	942	348	28852	1	"right"	942	348	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	5	"lib/images/pbp34/problem/pbp34_2-1.jpg"	"left"	"pbp34_2-1.jpg"	425	455	969	446	34217	0	"right"	237	455	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	6	"lib/images/pbp34/problem/pbp34_2-1.jpg"	"left"	"pbp34_2-1.jpg"	425	455	237	455	35627	1	"left"	237	455	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	7	"lib/images/pbp34/problem/pbp34_3-4.jpg"	"right"	"pbp34_3-4.jpg"	535	345	1054	348	38476	1	"right"	1054	348	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	8	"lib/images/pbp34/problem/pbp34_1-2.jpg"	"left"	"pbp34_1-2.jpg"	755	235	237	241	40962	1	"left"	237	241	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	9	"lib/images/pbp34/problem/pbp34_2-3.jpg"	"right"	"pbp34_2-3.jpg"	425	345	942	455	48026	1	"right"	942	455	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	10	"lib/images/pbp34/problem/pbp34_1-1.jpg"	"left"	"pbp34_1-1.jpg"	755	345	125	348	51795	1	"left"	125	348	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	11	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	755	455	1054	455	54309	1	"right"	1054	455	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	12	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	535	455	237	348	56566	1	"left"	237	348	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	13	"lib/images/pbp34/problem/pbp34_3-1.jpg"	"left"	"pbp34_3-1.jpg"	645	455	125	455	59859	1	"left"	125	455	"pbp34"	"one object in scene"	"two objects in scene"
64128	"passive-sort"	0	1	214430	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	14	"lib/images/pbp34/problem/pbp34_2-2.jpg"	"left"	"pbp34_2-2.jpg"	535	235	125	241	61125	1	"left"	125	241	"pbp34"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	1	"lib/images/pbp02/problem/pbp02_1-2.jpg"	"left"	"pbp02_1-2.jpg"	645	235	237	241	13446	1	"left"	237	241	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	2	"lib/images/pbp02/problem/pbp02_2-1.jpg"	"left"	"pbp02_2-1.jpg"	755	345	1013	343	17389	0	"right"	237	348	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	3	"lib/images/pbp02/problem/pbp02_2-1.jpg"	"left"	"pbp02_2-1.jpg"	755	345	237	348	20626	1	"left"	237	348	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	4	"lib/images/pbp02/problem/pbp02_3-4.jpg"	"right"	"pbp02_3-4.jpg"	425	455	242	454	25852	0	"left"	942	455	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	5	"lib/images/pbp02/problem/pbp02_3-4.jpg"	"right"	"pbp02_3-4.jpg"	425	455	942	455	27289	1	"right"	942	455	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	6	"lib/images/pbp02/problem/pbp02_3-3.jpg"	"right"	"pbp02_3-3.jpg"	535	345	942	348	31363	1	"right"	942	348	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	7	"lib/images/pbp02/problem/pbp02_2-3.jpg"	"right"	"pbp02_2-3.jpg"	425	235	942	241	33706	1	"right"	942	241	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	8	"lib/images/pbp02/problem/pbp02_1-1.jpg"	"left"	"pbp02_1-1.jpg"	645	345	125	241	35696	1	"left"	125	241	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	9	"lib/images/pbp02/problem/pbp02_2-2.jpg"	"left"	"pbp02_2-2.jpg"	535	235	125	348	37244	1	"left"	125	348	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	10	"lib/images/pbp02/problem/pbp02_3-2.jpg"	"left"	"pbp02_3-2.jpg"	755	455	237	455	39026	1	"left"	237	455	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	11	"lib/images/pbp02/problem/pbp02_2-4.jpg"	"right"	"pbp02_2-4.jpg"	645	455	1054	455	40689	1	"right"	1054	455	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	12	"lib/images/pbp02/problem/pbp02_1-4.jpg"	"right"	"pbp02_1-4.jpg"	755	235	1054	348	41972	1	"right"	1054	348	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	13	"lib/images/pbp02/problem/pbp02_1-3.jpg"	"right"	"pbp02_1-3.jpg"	535	455	1054	241	43510	1	"right"	1054	241	"pbp02"	"one object in scene"	"two objects in scene"
47686	"passive-sort"	0	3	277592	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	14	"lib/images/pbp02/problem/pbp02_3-1.jpg"	"left"	"pbp02_3-1.jpg"	425	345	125	455	44682	1	"left"	125	455	"pbp02"	"one object in scene"	"two objects in scene"
28495	"test-sort"	0	6	333497	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	1	"lib/images/pbp02/test/pbp02_5-4.jpg"	"right"	"pbp02_5-4.jpg"	590	306	988.5	556	11326	1	"right"	988.5	556	"pbp02"	"one object in scene"	"two objects in scene"
28495	"test-sort"	0	6	333497	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	2	"lib/images/pbp02/test/pbp02_4-2.jpg"	"left"	"pbp02_4-2.jpg"	590	306	191.5	556	13242	1	"left"	191.5	556	"pbp02"	"one object in scene"	"two objects in scene"
28495	"test-sort"	0	6	333497	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	3	"lib/images/pbp02/test/pbp02_4-4.jpg"	"right"	"pbp02_4-4.jpg"	590	306	988.5	556	15223	1	"right"	988.5	556	"pbp02"	"one object in scene"	"two objects in scene"
28495	"test-sort"	0	6	333497	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	4	"lib/images/pbp02/test/pbp02_4-3.jpg"	"right"	"pbp02_4-3.jpg"	590	306	988.5	556	16996	1	"right"	988.5	556	"pbp02"	"one object in scene"	"two objects in scene"
28495	"test-sort"	0	6	333497	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	5	"lib/images/pbp02/test/pbp02_5-2.jpg"	"left"	"pbp02_5-2.jpg"	590	306	191.5	556	18515	1	"left"	191.5	556	"pbp02"	"one object in scene"	"two objects in scene"
28495	"test-sort"	0	6	333497	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	6	"lib/images/pbp02/test/pbp02_4-1.jpg"	"left"	"pbp02_4-1.jpg"	590	306	191.5	556	20055	1	"left"	191.5	556	"pbp02"	"one object in scene"	"two objects in scene"
28495	"test-sort"	0	6	333497	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	7	"lib/images/pbp02/test/pbp02_5-1.jpg"	"left"	"pbp02_5-1.jpg"	590	306	191.5	556	21671	1	"left"	191.5	556	"pbp02"	"one object in scene"	"two objects in scene"
28495	"test-sort"	0	6	333497	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	8	"lib/images/pbp02/test/pbp02_5-3.jpg"	"right"	"pbp02_5-3.jpg"	590	306	988.5	556	24489	1	"right"	988.5	556	"pbp02"	"one object in scene"	"two objects in scene"
25761	"survey-text-leftRight"	0	7	361271	"p687121"	"passive"	"pbp02"	"A2FE6HDHREXIJ5"	NA	""	""	""	NA	NA	NA	NA	NA	NA	""	NA	NA	""	"one object in scene"	"two objects in scene"
208305	"active-sort"	0	1	351033	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	1	"lib/images/pbp34/problem/pbp34_1-3.jpg"	"right"	"pbp34_1-3.jpg"	425	235	140	239	10072	0	"left"	1054	241	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351033	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	2	"lib/images/pbp34/problem/pbp34_2-1.jpg"	"left"	"pbp34_2-1.jpg"	755	235	125	241	29474	1	"left"	125	241	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351033	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	3	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	755	345	269	234	34638	0	"left"	1054	348	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351033	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	4	"lib/images/pbp34/problem/pbp34_2-3.jpg"	"right"	"pbp34_2-3.jpg"	425	345	247	240	49474	0	"left"	942	348	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351033	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	5	"lib/images/pbp34/problem/pbp34_3-3.jpg"	"right"	"pbp34_3-3.jpg"	645	235	942	241	61230	1	"right"	942	241	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351033	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	6	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	535	235	1037	240	66765	0	"right"	237	241	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351034	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	7	"lib/images/pbp34/problem/pbp34_3-2.jpg"	"left"	"pbp34_3-2.jpg"	535	235	237	241	75045	1	"left"	237	241	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351034	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	8	"lib/images/pbp34/problem/pbp34_1-3.jpg"	"right"	"pbp34_1-3.jpg"	425	235	1054	241	79836	1	"right"	1054	241	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351034	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	9	"lib/images/pbp34/problem/pbp34_2-3.jpg"	"right"	"pbp34_2-3.jpg"	425	345	942	348	87846	1	"right"	942	348	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351034	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	10	"lib/images/pbp34/problem/pbp34_1-1.jpg"	"left"	"pbp34_1-1.jpg"	535	345	1065	356	92274	0	"right"	237	348	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351034	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	11	"lib/images/pbp34/problem/pbp34_1-1.jpg"	"left"	"pbp34_1-1.jpg"	535	345	237	348	102511	1	"left"	237	348	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351034	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	12	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	755	345	116	356	117824	0	"left"	1054	348	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
208305	"active-sort"	0	1	351035	"p688136"	"active"	"pbp09"	"A1ACBSSC38GQGX"	13	"lib/images/pbp34/problem/pbp34_2-4.jpg"	"right"	"pbp34_2-4.jpg"	755	345	1054	348	133203	1	"right"	1054	348	"pbp34"	"these objects seem to be moving in opposite directions"	"these objects seem to be moving in the same direction"
