rt	trial_type	trial_index	trial_index_global	time_elapsed	subject	condition	problems	moveNum	src	category	imageName	init_locationsX	init_locationsY	movesX	movesY	dropTime	dropCorrect	dropPosition	final_locationsX	final_locationsY	problem_type	responseL	responseR
122369	active-sort	0	3	343585	p891647	active	pbp28	20	lib/images/pbp28/problem/pbp28_1-3.jpg	right	pbp28_1-3.jpg	425	345	942	348	119365	1	right	942	348	pbp28	the objects are not stable they can move	the objects are more stable they dont really move
43141	test-sort	0	6	399320	p891647	active	pbp28	1	lib/images/pbp28/test/pbp28_5-2.jpg	left	pbp28_5-2.jpg	590	306	191.5	556	6866	1	left	191.5	556	pbp28	the objects are not stable they can move	the objects are more stable they dont really move
43141	test-sort	0	6	399320	p891647	active	pbp28	2	lib/images/pbp28/test/pbp28_4-2.jpg	left	pbp28_4-2.jpg	590	306	191.5	556	12570	1	left	191.5	556	pbp28	the objects are not stable they can move	the objects are more stable they dont really move
43141	test-sort	0	6	399320	p891647	active	pbp28	3	lib/images/pbp28/test/pbp28_5-3.jpg	right	pbp28_5-3.jpg	590	306	988.5	556	14984	1	right	988.5	556	pbp28	the objects are not stable they can move	the objects are more stable they dont really move
43141	test-sort	0	6	399320	p891647	active	pbp28	4	lib/images/pbp28/test/pbp28_4-4.jpg	right	pbp28_4-4.jpg	590	306	191.5	556	17374	0	left	191.5	556	pbp28	the objects are not stable they can move	the objects are more stable they dont really move
43141	test-sort	0	6	399320	p891647	active	pbp28	5	lib/images/pbp28/test/pbp28_4-3.jpg	right	pbp28_4-3.jpg	590	306	988.5	556	20373	1	right	988.5	556	pbp28	the objects are not stable they can move	the objects are more stable they dont really move
43141	test-sort	0	6	399320	p891647	active	pbp28	6	lib/images/pbp28/test/pbp28_4-1.jpg	left	pbp28_4-1.jpg	590	306	191.5	556	30273	1	left	191.5	556	pbp28	the objects are not stable they can move	the objects are more stable they dont really move
43141	test-sort	0	6	399320	p891647	active	pbp28	7	lib/images/pbp28/test/pbp28_5-4.jpg	right	pbp28_5-4.jpg	590	306	988.5	556	32733	1	right	988.5	556	pbp28	the objects are not stable they can move	the objects are more stable they dont really move
43141	test-sort	0	6	399320	p891647	active	pbp28	8	lib/images/pbp28/test/pbp28_5-1.jpg	left	pbp28_5-1.jpg	590	306	191.5	556	39139	1	left	191.5	556	pbp28	the objects are not stable they can move	the objects are more stable they dont really move
55514	survey-text-leftRight	0	7	456847	p891647	active	pbp28	NA				NA	NA	NA	NA	NA	NA		NA	NA		the objects are not stable they can move	the objects are more stable they dont really move
55558	passive-sort	0	1	194429	p891913	passive	pbp04	1	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	345	942	241	4098	1	right	942	241	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	2	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	535	455	125	241	7783	1	left	125	241	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	3	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	535	345	942	348	10283	1	right	942	348	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	4	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	425	345	237	241	14818	1	left	237	241	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	5	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	645	455	125	348	17473	1	left	125	348	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	6	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	535	235	942	455	27121	1	right	942	455	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	7	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	645	345	1054	241	31788	1	right	1054	241	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	8	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	645	235	237	348	34646	1	left	237	348	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	9	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	755	235	237	455	36522	1	left	237	455	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	10	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	755	455	1054	348	39152	1	right	1054	348	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	11	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	425	235	125	455	51197	1	left	125	455	pbp34	all squares	all circles
55558	passive-sort	0	1	194429	p891913	passive	pbp04	12	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	425	455	1054	455	52550	1	right	1054	455	pbp34	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	1	lib/images/pbp04/problem/pbp04_1-2.jpg	left	pbp04_1-2.jpg	755	455	967	212	4456	0	right	125	241	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	2	lib/images/pbp04/problem/pbp04_1-2.jpg	left	pbp04_1-2.jpg	755	455	125	241	11673	1	left	125	241	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	3	lib/images/pbp04/problem/pbp04_1-4.jpg	right	pbp04_1-4.jpg	755	235	239	251	17196	0	left	942	241	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	4	lib/images/pbp04/problem/pbp04_1-4.jpg	right	pbp04_1-4.jpg	755	235	942	241	19769	1	right	942	241	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	5	lib/images/pbp04/problem/pbp04_3-3.jpg	right	pbp04_3-3.jpg	535	345	1054	241	32219	1	right	1054	241	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	6	lib/images/pbp04/problem/pbp04_1-1.jpg	left	pbp04_1-1.jpg	425	455	237	241	36273	1	left	237	241	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	7	lib/images/pbp04/problem/pbp04_3-2.jpg	left	pbp04_3-2.jpg	645	455	237	348	38702	1	left	237	348	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	8	lib/images/pbp04/problem/pbp04_2-2.jpg	left	pbp04_2-2.jpg	645	235	125	348	40745	1	left	125	348	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	9	lib/images/pbp04/problem/pbp04_2-1.jpg	left	pbp04_2-1.jpg	425	345	237	455	42423	1	left	237	455	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	10	lib/images/pbp04/problem/pbp04_3-1.jpg	left	pbp04_3-1.jpg	535	455	125	455	45313	1	left	125	455	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	11	lib/images/pbp04/problem/pbp04_2-4.jpg	right	pbp04_2-4.jpg	535	235	942	348	49654	1	right	942	348	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	12	lib/images/pbp04/problem/pbp04_1-3.jpg	right	pbp04_1-3.jpg	755	345	1054	348	55110	1	right	1054	348	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	13	lib/images/pbp04/problem/pbp04_3-4.jpg	right	pbp04_3-4.jpg	645	345	942	455	56508	1	right	942	455	pbp04	all squares	all circles
61057	passive-sort	0	3	264623	p891913	passive	pbp04	14	lib/images/pbp04/problem/pbp04_2-3.jpg	right	pbp04_2-3.jpg	425	235	1054	455	58046	1	right	1054	455	pbp04	all squares	all circles
25203	test-sort	0	6	315327	p891913	passive	pbp04	1	lib/images/pbp04/test/pbp04_4-3.jpg	right	pbp04_4-3.jpg	590	306	988.5	556	2523	1	right	988.5	556	pbp04	all squares	all circles
25203	test-sort	0	6	315327	p891913	passive	pbp04	2	lib/images/pbp04/test/pbp04_4-4.jpg	right	pbp04_4-4.jpg	590	306	988.5	556	4628	1	right	988.5	556	pbp04	all squares	all circles
25203	test-sort	0	6	315327	p891913	passive	pbp04	3	lib/images/pbp04/test/pbp04_4-2.jpg	left	pbp04_4-2.jpg	590	306	191.5	556	6882	1	left	191.5	556	pbp04	all squares	all circles
25203	test-sort	0	6	315327	p891913	passive	pbp04	4	lib/images/pbp04/test/pbp04_5-1.jpg	left	pbp04_5-1.jpg	590	306	191.5	556	12220	1	left	191.5	556	pbp04	all squares	all circles
25203	test-sort	0	6	315327	p891913	passive	pbp04	5	lib/images/pbp04/test/pbp04_5-3.jpg	right	pbp04_5-3.jpg	590	306	988.5	556	14694	1	right	988.5	556	pbp04	all squares	all circles
25203	test-sort	0	6	315327	p891913	passive	pbp04	6	lib/images/pbp04/test/pbp04_5-4.jpg	right	pbp04_5-4.jpg	590	306	988.5	556	16754	1	right	988.5	556	pbp04	all squares	all circles
25203	test-sort	0	6	315327	p891913	passive	pbp04	7	lib/images/pbp04/test/pbp04_4-1.jpg	left	pbp04_4-1.jpg	590	306	191.5	556	19248	1	left	191.5	556	pbp04	all squares	all circles
25203	test-sort	0	6	315327	p891913	passive	pbp04	8	lib/images/pbp04/test/pbp04_5-2.jpg	left	pbp04_5-2.jpg	590	306	191.5	556	21194	1	left	191.5	556	pbp04	all squares	all circles
18812	survey-text-leftRight	0	7	336167	p891913	passive	pbp04	NA				NA	NA	NA	NA	NA	NA		NA	NA		all squares	all circles
56997	passive-sort	0	1	123350	p894502	passive	pbp19	1	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	755	235	237	241	14982	1	left	237	241	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123351	p894502	passive	pbp19	2	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	425	345	942	241	24305	1	right	942	241	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123351	p894502	passive	pbp19	3	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	535	455	942	348	27739	1	right	942	348	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123351	p894502	passive	pbp19	4	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	425	455	1054	348	30722	1	right	1054	348	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123351	p894502	passive	pbp19	5	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	535	235	125	241	34377	1	left	125	241	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123351	p894502	passive	pbp19	6	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	755	345	1054	241	37009	1	right	1054	241	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123351	p894502	passive	pbp19	7	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	645	235	237	348	38854	1	left	237	348	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123352	p894502	passive	pbp19	8	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	755	455	125	348	43213	1	left	125	348	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123352	p894502	passive	pbp19	9	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	645	455	237	455	47874	1	left	237	455	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123352	p894502	passive	pbp19	10	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	645	345	942	455	50208	1	right	942	455	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123352	p894502	passive	pbp19	11	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	535	345	125	455	52032	1	left	125	455	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
56997	passive-sort	0	1	123352	p894502	passive	pbp19	12	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	425	235	1054	455	53989	1	right	1054	455	pbp34	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191295	p894502	passive	pbp19	1	lib/images/pbp19/problem/pbp19_3-1.jpg	left	pbp19_3-1.jpg	645	455	912	258	7400	0	right	237	241	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191296	p894502	passive	pbp19	2	lib/images/pbp19/problem/pbp19_3-1.jpg	left	pbp19_3-1.jpg	645	455	237	241	13219	1	left	237	241	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191296	p894502	passive	pbp19	3	lib/images/pbp19/problem/pbp19_1-3.jpg	right	pbp19_1-3.jpg	755	345	942	241	16304	1	right	942	241	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191296	p894502	passive	pbp19	4	lib/images/pbp19/problem/pbp19_2-4.jpg	right	pbp19_2-4.jpg	535	345	230	330	18918	0	left	942	348	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191296	p894502	passive	pbp19	5	lib/images/pbp19/problem/pbp19_2-4.jpg	right	pbp19_2-4.jpg	535	345	942	348	20899	1	right	942	348	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191296	p894502	passive	pbp19	6	lib/images/pbp19/problem/pbp19_1-1.jpg	left	pbp19_1-1.jpg	425	455	237	348	23966	1	left	237	348	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191296	p894502	passive	pbp19	7	lib/images/pbp19/problem/pbp19_3-3.jpg	right	pbp19_3-3.jpg	645	345	942	455	27456	1	right	942	455	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191296	p894502	passive	pbp19	8	lib/images/pbp19/problem/pbp19_3-2.jpg	left	pbp19_3-2.jpg	425	345	125	241	29641	1	left	125	241	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191297	p894502	passive	pbp19	9	lib/images/pbp19/problem/pbp19_2-2.jpg	left	pbp19_2-2.jpg	535	235	125	348	32249	1	left	125	348	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191297	p894502	passive	pbp19	10	lib/images/pbp19/problem/pbp19_2-3.jpg	right	pbp19_2-3.jpg	755	235	1054	241	36358	1	right	1054	241	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191297	p894502	passive	pbp19	11	lib/images/pbp19/problem/pbp19_2-1.jpg	left	pbp19_2-1.jpg	645	235	237	455	38640	1	left	237	455	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191297	p894502	passive	pbp19	12	lib/images/pbp19/problem/pbp19_1-2.jpg	left	pbp19_1-2.jpg	425	235	125	455	41025	1	left	125	455	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191297	p894502	passive	pbp19	13	lib/images/pbp19/problem/pbp19_1-4.jpg	right	pbp19_1-4.jpg	535	455	1054	348	42847	1	right	1054	348	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
48183	passive-sort	0	3	191297	p894502	passive	pbp19	14	lib/images/pbp19/problem/pbp19_3-4.jpg	right	pbp19_3-4.jpg	755	455	1054	455	45177	1	right	1054	455	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
36538	test-sort	0	6	241590	p894502	passive	pbp19	1	lib/images/pbp19/test/pbp19_4-2.jpg	left	pbp19_4-2.jpg	590	306	191.5	556	11051	1	left	191.5	556	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
36538	test-sort	0	6	241590	p894502	passive	pbp19	2	lib/images/pbp19/test/pbp19_4-4.jpg	right	pbp19_4-4.jpg	590	306	191.5	556	13762	0	left	191.5	556	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
36538	test-sort	0	6	241590	p894502	passive	pbp19	3	lib/images/pbp19/test/pbp19_5-4.jpg	right	pbp19_5-4.jpg	590	306	988.5	556	17741	1	right	988.5	556	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
36538	test-sort	0	6	241590	p894502	passive	pbp19	4	lib/images/pbp19/test/pbp19_5-3.jpg	right	pbp19_5-3.jpg	590	306	988.5	556	22151	1	right	988.5	556	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
36538	test-sort	0	6	241590	p894502	passive	pbp19	5	lib/images/pbp19/test/pbp19_4-1.jpg	left	pbp19_4-1.jpg	590	306	191.5	556	24900	1	left	191.5	556	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
36538	test-sort	0	6	241590	p894502	passive	pbp19	6	lib/images/pbp19/test/pbp19_5-1.jpg	left	pbp19_5-1.jpg	590	306	191.5	556	27382	1	left	191.5	556	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
36538	test-sort	0	6	241590	p894502	passive	pbp19	7	lib/images/pbp19/test/pbp19_5-2.jpg	left	pbp19_5-2.jpg	590	306	191.5	556	30416	1	left	191.5	556	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
36538	test-sort	0	6	241590	p894502	passive	pbp19	8	lib/images/pbp19/test/pbp19_4-3.jpg	right	pbp19_4-3.jpg	590	306	988.5	556	32536	1	right	988.5	556	pbp19	Will fall through air to the ground.	Will not fall through air to the ground.
24128	survey-text-leftRight	0	7	267741	p894502	passive	pbp19	NA				NA	NA	NA	NA	NA	NA		NA	NA		Will fall through air to the ground.	Will not fall through air to the ground.
128125	passive-sort	0	1	224534	p898318	passive	pbp24	1	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	535	234.8000031	125	240.8000031	14993	1	left	125	240.8000031	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	2	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	535	344.8000183	125	347.3875122	35431	1	left	125	347.3875122	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	3	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	535	454.8000183	236.1000061	240.8000031	38059	1	left	236.1000061	240.8000031	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	4	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	425	454.8000183	134	461.8000183	58683	0	left	942	453.5	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	5	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	425	454.8000183	232	462.8000183	60825	0	left	942	453.5	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	6	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	425	454.8000183	130	456.8000183	78041	0	left	942	453.5	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	7	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	425	454.8000183	942	453.5	83133	1	right	942	453.5	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	8	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	645	454.8000183	1053.087524	453.5	88195	1	right	1053.087524	453.5	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	9	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	425	234.8000031	942	347.3875122	106983	1	right	942	347.3875122	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	10	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	425	344.8000183	1086	366.8000183	108596	0	right	236.1000061	347.3875122	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	11	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	425	344.8000183	236.1000061	347.3875122	110859	1	left	236.1000061	347.3875122	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	12	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	645	234.8000031	236.1000061	453.4875183	115802	1	left	236.1000061	453.4875183	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	13	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	755	234.8000031	1053.087524	347.3875122	118187	1	right	1053.087524	347.3875122	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	14	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	645	344.8000183	1053.087524	240.8000031	121529	1	right	1053.087524	240.8000031	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	15	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	755	344.8000183	125	453.4875183	123451	1	left	125	453.4875183	pbp34	I don't see a rule	I don't see a rule
128125	passive-sort	0	1	224535	p898318	passive	pbp24	16	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	755	454.8000183	942	240.8000031	125121	1	right	942	240.8000031	pbp34	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439221	p898318	passive	pbp24	1	lib/images/pbp24/problem/pbp24_2-1.jpg	left	pbp24_2-1.jpg	755	454.8000183	236.1000061	347.3999939	34351	1	left	236.1000061	347.3999939	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	2	lib/images/pbp24/problem/pbp24_2-4.jpg	right	pbp24_2-4.jpg	645	234.8000031	157	450.8000183	38471	0	left	942	347.3875122	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	3	lib/images/pbp24/problem/pbp24_2-4.jpg	right	pbp24_2-4.jpg	645	234.8000031	259	446.8000183	44999	0	left	942	347.3875122	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	4	lib/images/pbp24/problem/pbp24_2-4.jpg	right	pbp24_2-4.jpg	645	234.8000031	149	449.8000183	68733	0	left	942	347.3875122	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	5	lib/images/pbp24/problem/pbp24_2-4.jpg	right	pbp24_2-4.jpg	645	234.8000031	135	231.8000031	70533	0	left	942	347.3875122	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	6	lib/images/pbp24/problem/pbp24_2-4.jpg	right	pbp24_2-4.jpg	645	234.8000031	942	347.3875122	73463	1	right	942	347.3875122	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	7	lib/images/pbp24/problem/pbp24_1-3.jpg	right	pbp24_1-3.jpg	645	344.8000183	263	455.8000183	87661	0	left	1053.087524	453.4875183	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	8	lib/images/pbp24/problem/pbp24_1-3.jpg	right	pbp24_1-3.jpg	645	344.8000183	1053.087524	453.4875183	89928	1	right	1053.087524	453.4875183	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	9	lib/images/pbp24/problem/pbp24_3-3.jpg	right	pbp24_3-3.jpg	535	234.8000031	942	240.8000031	96110	1	right	942	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	10	lib/images/pbp24/problem/pbp24_2-3.jpg	right	pbp24_2-3.jpg	645	454.8000183	1053.087524	347.3999939	98734	1	right	1053.087524	347.3999939	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	11	lib/images/pbp24/problem/pbp24_3-4.jpg	right	pbp24_3-4.jpg	425	454.8000183	268	445.8000183	112133	0	left	1053.099976	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	12	lib/images/pbp24/problem/pbp24_3-4.jpg	right	pbp24_3-4.jpg	425	454.8000183	218	242.8000031	118940	0	left	1053.099976	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	13	lib/images/pbp24/problem/pbp24_3-4.jpg	right	pbp24_3-4.jpg	425	454.8000183	134	246.8000031	120940	0	left	1053.099976	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	14	lib/images/pbp24/problem/pbp24_3-4.jpg	right	pbp24_3-4.jpg	425	454.8000183	132	418.8000183	124205	0	left	1053.099976	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	15	lib/images/pbp24/problem/pbp24_3-4.jpg	right	pbp24_3-4.jpg	425	454.8000183	270	448.8000183	132236	0	left	1053.099976	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	16	lib/images/pbp24/problem/pbp24_3-4.jpg	right	pbp24_3-4.jpg	425	454.8000183	150	437.8000183	133709	0	left	1053.099976	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	17	lib/images/pbp24/problem/pbp24_3-4.jpg	right	pbp24_3-4.jpg	425	454.8000183	145	314.8000183	135581	0	left	1053.099976	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	18	lib/images/pbp24/problem/pbp24_3-4.jpg	right	pbp24_3-4.jpg	425	454.8000183	1053.099976	240.8000031	137390	1	right	1053.099976	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	19	lib/images/pbp24/problem/pbp24_1-4.jpg	right	pbp24_1-4.jpg	425	234.8000031	165	228.8000031	157957	0	left	942	453.4875183	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439222	p898318	passive	pbp24	20	lib/images/pbp24/problem/pbp24_1-4.jpg	right	pbp24_1-4.jpg	425	234.8000031	255	228.8000031	159341	0	left	942	453.4875183	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439223	p898318	passive	pbp24	21	lib/images/pbp24/problem/pbp24_1-4.jpg	right	pbp24_1-4.jpg	425	234.8000031	942	453.4875183	160886	1	right	942	453.4875183	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439223	p898318	passive	pbp24	22	lib/images/pbp24/problem/pbp24_3-2.jpg	left	pbp24_3-2.jpg	755	344.8000183	125	453.4875183	169428	1	left	125	453.4875183	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439223	p898318	passive	pbp24	23	lib/images/pbp24/problem/pbp24_1-2.jpg	left	pbp24_1-2.jpg	755	234.8000031	236.1000061	240.8000031	177820	1	left	236.1000061	240.8000031	pbp24	I don't see a rule	I don't see a rule
