ResponseID,StartDate,EndDate,Finished,Example,Strategy,Age,Sex,Lang,Lang_TEXT,Education,DO.BR.FL_3,DO.BL.Test1,DO.BL.Test2,DO.BL.Test3,DO.BL.Test4,trialID,response,test,promptStim,surfaceStim,shapeStim,targetLocation,surface,shape,species,surfaceMatchDirection,trialNumber,isShape,isSurface,surfaceMatch,surfaceMatchRev,surfaceMatchContentW,surfaceMatchContentWRev,surfaceMatchContentWBe,surfaceMatchContentWBeRev,shapeMatch,shapeMatchRev,shapeMatchContentW,shapeMatchContentWRev,shapeMatchContentWBe,shapeMatchContentWBeRev,surfaceToShapeName,surfaceToShapeNameContent,surfaceToShapeNameContentBe,matchNameability,matchNameabilityContentW,matchNameabilityContentWBe,surfaceMatchRevZ,shapeMatchRevZ,surfaceMatchContentWRevZ,shapeMatchContentWRevZ,surfaceMatchContentWBeRevZ,shapeMatchContentWBeRevZ,matchNameabilityZ,matchNameabilityContentWZ,matchNameabilityContentWBeZ,surfaceMatchInd,surfaceMatchIndRev,surfaceMatchIndCW,surfaceMatchIndCWRev,surfaceMatchIndCWB,surfaceMatchIndCWBRev,shapeMatchInd,shapeMatchIndRev,shapeMatchIndCW,shapeMatchIndCWRev,shapeMatchIndCWB,shapeMatchIndCWBRev,surfaceMatchIndRevZ,shapeMatchIndRevZ,surfaceMatchIndCWRevZ,shapeMatchIndCWRevZ,surfaceMatchIndCWBRevZ,shapeMatchIndCWBRevZ,matchNameabilityIndZ,matchNameabilityIndCWZ,matchNameabilityIndCWBZ,surfaceToShapeNameIndZ,surfaceMatchIndLen,surfaceMatchIndLenCW,surfaceMatchIndLenCWB,shapeMatchIndLen,shapeMatchIndLenCW,shapeMatchIndLenCWB,surfaceToShapeMatchIndLen,surfaceToShapeMatchIndLenCW,surfaceToShapeMatchIndLenCWB
R_25yCkIWx9Zj2llt,1/13/16 14:34,1/13/16 14:36,1,1,"Yes, by seeing the shape I decided. ",32,2,2,Telugu ,5,Test3|Test1|Test2|Test4,1/2/01,2/1/01,3/1/01,4/1/01,X2.1.1,1,Test2,2.1.1,2.2.1,2.1.2,left,1,1,2,1to2,3,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_3emDMgxGhoOTzce,1/13/16 14:35,1/13/16 14:36,1,1,The images that looked a lot more similar in terms of shapes were chosen.,28,1,1,,4,Test2|Test1|Test4|Test3,1/1/01,2/1/01,3/2/02,4/1/02,X2.1.1,2,Test2,2.1.1,2.2.1,2.1.2,right,1,1,2,1to2,1,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_2WD0nXHMpNJnjaW,1/13/16 14:48,1/13/16 14:49,1,1,I chose the one that looked closest to the other,27,1,1,,2,Test4|Test1|Test2|Test3,1/1/01,2/1/01,3/2/01,4/1/02,X2.1.1,2,Test2,2.1.1,2.2.1,2.1.2,left,1,1,2,1to2,3,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_eRIXff0Kw9OYjol,1/13/16 14:50,1/13/16 14:51,1,1,Not really,20,1,1,,3,Test1|Test4|Test2|Test3,1/1/02,2/1/01,3/1/02,4/1/01,X2.1.1,2,Test2,2.1.1,2.2.1,2.1.2,right,1,1,2,1to2,3,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_24rdlH3OLQNt7Bj,1/13/16 14:51,1/13/16 14:52,1,1,I based it on the resemblance of the shape.,24,1,1,,3,Test1|Test3|Test4|Test2,1/2/01,2/1/01,3/1/01,4/1/01,X2.1.1,1,Test2,2.1.1,2.2.1,2.1.2,left,1,1,2,1to2,4,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_3oO8O8Vy3a8h4Vm,1/13/16 14:52,1/13/16 14:54,1,1,I think I paid more attention to the lines the shape was created with than the actual shape of the object...if they were similar. ,32,1,1,,5,Test2|Test3|Test1|Test4,1/2/01,2/1/01,3/1/01,4/1/02,X2.1.1,2,Test2,2.1.1,2.2.1,2.1.2,left,1,1,2,1to2,1,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_3kNdNxmlJX9FJoD,1/13/16 14:54,1/13/16 14:55,1,1,Looked at the border shapes and texture40,NA,2,1,,3,Test1|Test2|Test3|Test4,1/2/02,2/1/01,3/1/01,4/1/02,X2.1.1,2,Test2,2.1.1,2.2.1,2.1.2,right,1,1,2,1to2,2,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_31curm19oSOsYt3,1/13/16 14:53,1/13/16 14:56,1,1,No particular strategy.  I had to look at each picture and decide.  Each time it seemed to be something different I had to find that made them look similar.,68,2,1,,3,Test1|Test3|Test4|Test2,1/1/01,2/1/01,3/1/02,4/2/01,X2.1.1,2,Test2,2.1.1,2.2.1,2.1.2,right,1,1,2,1to2,4,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_syU1tFMGw6MO4HD,1/13/16 15:04,1/13/16 15:05,1,1,Mainly choosing the outlines of pictures,61,2,1,,2,Test4|Test1|Test2|Test3,1/1/01,2/1/01,3/2/02,4/1/02,X2.1.1,1,Test2,2.1.1,2.2.1,2.1.2,left,1,1,2,1to2,3,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_1fkmNvA0kvcfmXE,1/13/16 15:09,1/13/16 15:10,1,1,I responded by comparing the similarities of the images to each other.,22,1,1,,3,Test3|Test4|Test2|Test1,1/2/01,2/1/01,3/2/02,4/1/02,X2.1.1,1,Test2,2.1.1,2.2.1,2.1.2,right,1,1,2,1to2,3,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_WiXtC52OlYj5KIF,1/13/16 15:11,1/13/16 15:14,1,1,I considered the silhoutte of each picture.,64,2,1,,4,Test2|Test3|Test4|Test1,1/1/01,2/1/01,3/2/01,4/1/02,X2.1.1,2,Test2,2.1.1,2.2.1,2.1.2,left,1,1,2,1to2,1,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_1exU7lM9FZi3Wep,1/13/16 15:36,1/13/16 15:41,1,1,"I went by a combination of shape and texture. If the shape was represented but not the texture, I chose shape. I thought a similar texture was not sufficient enough to claim similarity. At least from an artist's perspective. ",50,2,1,,5,Test1|Test3|Test4|Test2,1/2/01,2/1/01,3/2/02,4/1/01,X2.1.1,1,Test2,2.1.1,2.2.1,2.1.2,right,1,1,2,1to2,4,1,0,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.777472527,0.222527473,0.799090909,0.200909091,0.799090909,0.200909091,1.437466452,1.388106344,1.404798762,0.271201624,0.239896137,0.241572967,0.453004256,-0.135280622,0.082277731,-0.337566554,0.06167922,-0.413261188,0.158861817,-0.127644411,-0.175790984,0.717391304,0.282608696,0.731707317,0.268292683,0.725,0.275,0.769230769,0.230769231,0.818181818,0.181818182,0.818181818,0.181818182,-0.203137447,-0.002520967,-0.053253888,-0.6079741,-0.02720417,-0.672193275,-0.102829207,-0.330613994,-0.349698723,-0.20061648,2.3,2.05,2,2.6,2.2,2.2,0.884615385,0.931818182,0.909090909
R_3KHHm5DnIkKWRhf,1/13/16 14:34,1/13/16 14:35,1,1,I LOOKED AT THE SHAPE AND LINES,53,2,1,,4,Test1|Test2|Test3|Test4,1/1/01,2/2/02,3/1/02,4/2/02,X2.2.2,2,Test2,2.2.2,2.1.2,2.2.1,right,2,2,2,2to1,2,0,1,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_1DTDpphs00s9QQ0,1/13/16 14:34,1/13/16 14:36,1,1,"I very quickly identified which one seemed more similar, but then I counted the number of points on the upper or lower side to confirm that my choice was in fact more similar.",28,1,1,,5,Test4|Test1|Test3|Test2,1/1/02,2/2/02,3/1/01,4/1/02,X2.2.2,1,Test2,2.2.2,2.1.2,2.2.1,left,2,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_1hAJUq7qiN8ROsw,1/13/16 14:36,1/13/16 14:37,1,1,Shape,33,6,2,,3,Test3|Test1|Test4|Test2,1/1/02,2/2/02,3/1/02,4/2/01,X2.2.2,1,Test2,2.2.2,2.1.2,2.2.1,left,2,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_XEQ1Ocaod7cmD9n,1/13/16 14:49,1/13/16 14:49,1,1,Gut instinct,32,1,1,,3,Test1|Test3|Test4|Test2,1/2/01,2/2/02,3/1/01,4/2/01,X2.2.2,2,Test2,2.2.2,2.1.2,2.2.1,left,2,2,2,2to1,4,0,1,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_8iD5Z4Uty2D8Sv7,1/13/16 14:48,1/13/16 14:51,1,1,I used my instincts instead of a particular strategy. I chose what I felt to be more related.,25,1,1,,3,Test2|Test1|Test3|Test4,1/2/02,2/2/02,3/1/01,4/2/02,X2.2.2,2,Test2,2.2.2,2.1.2,2.2.1,right,2,2,2,2to1,1,0,1,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_1OxUSiToYwyGdhF,1/13/16 14:51,1/13/16 14:53,1,1,"Looked at general shape of the images, contour of the lines notwithstanding. ",55,1,1,,3,Test3|Test4|Test1|Test2,1/2/02,2/2/02,3/2/01,4/2/01,X2.2.2,1,Test2,2.2.2,2.1.2,2.2.1,left,2,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_2fCzEvutbzJ2aDO,1/13/16 14:54,1/13/16 14:55,1,1,no,27,1,1,,2,Test4|Test1|Test2|Test3,1/2/02,2/2/02,3/1/02,4/1/01,X2.2.2,1,Test2,2.2.2,2.1.2,2.2.1,left,2,2,2,2to1,3,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_10oMZmK1Fn9f91q,1/13/16 14:55,1/13/16 14:56,1,1,I just matched the shapes that looked most similar to the target shape,29,2,1,,2,Test3|Test1|Test4|Test2,1/1/02,2/2/02,3/2/01,4/1/02,X2.2.2,1,Test2,2.2.2,2.1.2,2.2.1,right,2,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_2TmzWo6WUjGx19j,1/13/16 14:54,1/13/16 14:57,1,1,just matched those with similar styles. no,65,1,1,,3,Test1|Test2|Test4|Test3,1/2/01,2/2/02,3/1/01,4/2/02,X2.2.2,2,Test2,2.2.2,2.1.2,2.2.1,right,2,2,2,2to1,2,0,1,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_2VJGX3B8eXTVE3g,1/13/16 15:06,1/13/16 15:07,1,1,I just picked the ones that had the most similar shape,21,2,1,,3,Test4|Test1|Test3|Test2,1/1/02,2/2/02,3/1/01,4/2/02,X2.2.2,1,Test2,2.2.2,2.1.2,2.2.1,left,2,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_5z31fI8rzIhkNi1,1/13/16 15:08,1/13/16 15:09,1,1,Tried to picture if the image could easily change into one of he two shapes.,32,2,1,,3,Test2|Test4|Test1|Test3,1/1/02,2/2/02,3/1/02,4/2/01,X2.2.2,1,Test2,2.2.2,2.1.2,2.2.1,right,2,2,2,2to1,1,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_2wMstvsnVh8fJhI,1/13/16 15:13,1/13/16 15:15,1,1,I used my best judgement on which pictures I thought looked most similar.,37,1,1,,3,Test2|Test3|Test4|Test1,1/2/01,2/2/02,3/2/02,4/2/01,X2.2.2,1,Test2,2.2.2,2.1.2,2.2.1,right,2,2,2,2to1,1,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_2YDGfbRVENEU16L,1/13/16 15:23,1/13/16 15:24,1,1,I just looked at the overall shape,45,1,1,,5,Test4|Test3|Test1|Test2,1/1/01,2/2/02,3/1/01,4/1/01,X2.2.2,1,Test2,2.2.2,2.1.2,2.2.1,left,2,2,2,2to1,4,1,0,0.681661442,0.318338558,0.700680272,0.299319728,0.68823274,0.31176726,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.19898133,1.153549581,1.163931104,0.291923038,0.279398426,0.289812201,0.420550127,0.544056875,0.405608837,0.51629539,0.527198973,0.547956522,0.482303501,0.460952114,0.537577748,0.690909091,0.309090909,0.734693878,0.265306122,0.723404255,0.276595745,0.732142857,0.267857143,0.725490196,0.274509804,0.714285714,0.285714286,0.151526461,0.574318539,-0.089880667,0.719714692,-0.008303849,0.780225815,0.3629225,0.314917013,0.385960983,-0.422792078,2.75,2.45,2.35,2.8,2.55,2.45,0.982142857,0.960784314,0.959183673
R_3HYAYsUDLfXGA0R,1/13/16 14:34,1/13/16 14:35,1,1,"I had no particular strategy, just chose the image that looked most similar",29,1,1,,5,Test3|Test1|Test2|Test4,1/2/01,2/1/02,3/2/01,4/2/01,X2.1.2,2,Test2,2.1.2,2.2.2,2.1.1,right,2,1,2,1to2,3,0,1,0.680124224,0.319875776,0.721116816,0.278883184,0.717763158,0.282236842,0.734492481,0.265507519,0.740522876,0.259477124,0.732142857,0.267857143,1.204771066,1.074789095,1.053684211,0.292691648,0.269180154,0.275046992,0.453004256,0.544056875,0.082277731,0.51629539,0.06167922,0.547956522,0.498530565,0.299286561,0.304817871,0.642857143,0.357142857,0.710526316,0.289473684,0.710526316,0.289473684,0.736842105,0.263157895,0.755555556,0.244444444,0.75,0.25,0.795063746,0.501229713,0.206507082,0.289066917,0.144225057,0.280956753,0.648146729,0.247787,0.212590905,0.293834033,2.1,1.9,1.9,2.85,2.25,2.2,0.736842105,0.844444444,0.863636364
